STATIONS_ID;MESS_DATUM;QN_3;F;D;eor
        183;2021121808;   10;   8.0; 270;eor
        183;2021121809;   10;   8.6; 270;eor
        183;2021121810;   10;   8.6; 270;eor
        183;2021121811;   10;   8.8; 280;eor
        183;2021121812;   10;   9.3; 280;eor
        183;2021121813;   10;   8.6; 280;eor
        183;2021121814;   10;   8.3; 280;eor
        183;2021121815;   10;   7.1; 290;eor
        183;2021121816;   10;   6.8; 300;eor
        183;2021121817;   10;   6.9; 290;eor
        183;2021121818;   10;   7.4; 290;eor
        183;2021121819;   10;   8.7; 290;eor
        183;2021121820;   10;   9.6; 280;eor
        183;2021121821;   10;  11.3; 280;eor
        183;2021121822;   10;  13.3; 280;eor
        183;2021121823;   10;  14.0; 270;eor
        183;2021121900;   10;  14.5; 280;eor
        183;2021121901;   10;   9.6; 290;eor
        183;2021121902;   10;   8.9; 300;eor
        183;2021121903;   10;   9.5; 300;eor
        183;2021121904;   10;  10.0; 300;eor
        183;2021121905;   10;   9.6; 300;eor
        183;2021121906;   10;   9.4; 300;eor
        183;2021121907;   10;   9.5; 300;eor
        183;2021121908;   10;   9.7; 300;eor
        183;2021121909;   10;   9.6; 300;eor
        183;2021121910;   10;   8.9; 300;eor
        183;2021121911;   10;   9.1; 310;eor
        183;2021121912;   10;   8.7; 330;eor
        183;2021121913;   10;   5.8; 340;eor
        183;2021121914;   10;   4.5; 350;eor
        183;2021121915;   10;   7.0; 330;eor
        183;2021121916;   10;   5.9; 350;eor
        183;2021121917;   10;   5.3; 360;eor
        183;2021121918;   10;   6.8; 350;eor
        183;2021121919;   10;   6.3; 350;eor
        183;2021121920;   10;   6.4; 350;eor
        183;2021121921;   10;   6.3; 350;eor
        183;2021121922;   10;   6.9; 350;eor
        183;2021121923;   10;   6.6; 350;eor
        183;2021122000;   10;   6.2; 350;eor
        183;2021122001;   10;   5.6; 350;eor
        183;2021122002;   10;   5.1; 350;eor
        183;2021122003;   10;   4.7; 350;eor
        183;2021122004;   10;   4.5; 360;eor
        183;2021122005;   10;   4.3; 360;eor
        183;2021122006;   10;   4.0; 360;eor
        183;2021122007;   10;   3.7;  10;eor
        183;2021122008;   10;   4.0;  10;eor
        183;2021122009;   10;   4.3;  20;eor
        183;2021122010;   10;   5.1;  20;eor
        183;2021122011;   10;   6.4;  30;eor
        183;2021122012;   10;   8.7;  40;eor
        183;2021122013;   10;   7.3;  40;eor
        183;2021122014;   10;   6.3;  40;eor
        183;2021122015;   10;   3.1;  30;eor
        183;2021122016;   10;   2.2; 330;eor
        183;2021122017;   10;   2.3; 320;eor
        183;2021122018;   10;   2.2;  10;eor
        183;2021122019;   10;   2.4;  60;eor
        183;2021122020;   10;   5.2;  60;eor
        183;2021122021;   10;   4.8;  70;eor
        183;2021122022;   10;   4.2;  70;eor
        183;2021122023;   10;   4.0;  50;eor
        183;2021122100;   10;   3.6;  40;eor
        183;2021122101;   10;   2.1;  40;eor
        183;2021122102;   10;   1.0;  30;eor
        183;2021122103;   10;   1.2; 320;eor
        183;2021122104;   10;   2.2;  20;eor
        183;2021122105;   10;   4.1;  60;eor
        183;2021122106;   10;   5.2;  60;eor
        183;2021122107;   10;   4.7;  60;eor
        183;2021122108;   10;   3.4;  40;eor
        183;2021122109;   10;   3.1;  50;eor
        183;2021122110;   10;   3.4;  40;eor
        183;2021122111;   10;   3.7;  40;eor
        183;2021122112;   10;   2.7;  40;eor
        183;2021122113;   10;   2.7;  60;eor
        183;2021122114;   10;   2.2;  80;eor
        183;2021122115;   10;   1.7;  80;eor
        183;2021122116;   10;   1.5;  90;eor
        183;2021122117;   10;   1.2; 110;eor
        183;2021122118;   10;   1.3; 170;eor
        183;2021122119;   10;   2.3; 200;eor
        183;2021122120;   10;   3.2; 210;eor
        183;2021122121;   10;   4.1; 200;eor
        183;2021122122;   10;   4.2; 200;eor
        183;2021122123;   10;   5.6; 200;eor
        183;2021122200;   10;   5.4; 200;eor
        183;2021122201;   10;   5.6; 210;eor
        183;2021122202;   10;   6.0; 210;eor
        183;2021122203;   10;   6.2; 200;eor
        183;2021122204;   10;   7.4; 210;eor
        183;2021122205;   10;   8.4; 220;eor
        183;2021122206;   10;   8.3; 230;eor
        183;2021122207;   10;   7.5; 230;eor
        183;2021122208;   10;   7.8; 230;eor
        183;2021122209;   10;   7.8; 230;eor
        183;2021122210;   10;   7.0; 230;eor
        183;2021122211;   10;   7.1; 230;eor
        183;2021122212;   10;   7.5; 230;eor
        183;2021122213;   10;   8.3; 230;eor
        183;2021122214;   10;   8.1; 230;eor
        183;2021122215;   10;   8.1; 230;eor
        183;2021122216;   10;   7.6; 230;eor
        183;2021122217;   10;   8.1; 220;eor
        183;2021122218;   10;   7.8; 220;eor
        183;2021122219;   10;   6.9; 230;eor
        183;2021122220;   10;   6.4; 230;eor
        183;2021122221;   10;   5.2; 230;eor
        183;2021122222;   10;   5.5; 220;eor
        183;2021122223;   10;   5.4; 220;eor
        183;2021122300;   10;   5.4; 220;eor
        183;2021122301;   10;   5.6; 220;eor
        183;2021122302;   10;   5.0; 220;eor
        183;2021122303;   10;   5.6; 230;eor
        183;2021122304;   10;   5.4; 230;eor
        183;2021122305;   10;   5.1; 230;eor
        183;2021122306;   10;   5.6; 220;eor
        183;2021122307;   10;   6.6; 210;eor
        183;2021122308;   10;   6.7; 200;eor
        183;2021122309;   10;   6.5; 200;eor
        183;2021122310;   10;   7.0; 210;eor
        183;2021122311;   10;   6.3; 210;eor
        183;2021122312;   10;   5.4; 210;eor
        183;2021122313;   10;   6.2; 210;eor
        183;2021122314;   10;   5.5; 220;eor
        183;2021122315;   10;   4.4; 200;eor
        183;2021122316;   10;   6.1; 210;eor
        183;2021122317;   10;   5.9; 220;eor
        183;2021122318;   10;   5.1; 220;eor
        183;2021122319;   10;   3.8; 210;eor
        183;2021122320;   10;   5.5; 220;eor
        183;2021122321;   10;   5.2; 230;eor
        183;2021122322;   10;   4.9; 230;eor
        183;2021122323;   10;   5.2; 230;eor
        183;2021122400;   10;   4.9; 230;eor
        183;2021122401;   10;   4.1; 230;eor
        183;2021122402;   10;   2.9; 240;eor
        183;2021122403;   10;   2.4; 270;eor
        183;2021122404;   10;   3.6; 300;eor
        183;2021122405;   10;   4.1; 310;eor
        183;2021122406;   10;   4.1; 320;eor
        183;2021122407;   10;   4.1; 310;eor
        183;2021122408;   10;   4.6; 290;eor
        183;2021122409;   10;   6.0; 300;eor
        183;2021122410;   10;   7.1; 280;eor
        183;2021122411;   10;   7.8; 290;eor
        183;2021122412;   10;   9.8; 310;eor
        183;2021122413;   10;   8.1;  20;eor
        183;2021122414;   10;   7.2;  20;eor
        183;2021122415;   10;   7.6;  20;eor
        183;2021122416;   10;   7.2;  20;eor
        183;2021122417;   10;   6.8;  20;eor
        183;2021122418;   10;   6.2;  20;eor
        183;2021122419;   10;   5.8;  10;eor
        183;2021122420;   10;   6.0; 360;eor
        183;2021122421;   10;   4.7;  10;eor
        183;2021122422;   10;   3.9; 360;eor
        183;2021122423;   10;   3.8; 350;eor
        183;2021122500;   10;   4.0; 340;eor
        183;2021122501;   10;   4.6; 330;eor
        183;2021122502;   10;   4.8; 320;eor
        183;2021122503;   10;   5.1; 330;eor
        183;2021122504;   10;   6.1; 320;eor
        183;2021122505;   10;   5.8; 310;eor
        183;2021122506;   10;   5.9; 300;eor
        183;2021122507;   10;   6.5; 280;eor
        183;2021122508;   10;   7.7; 280;eor
        183;2021122509;   10;   8.8; 290;eor
        183;2021122510;   10;   7.3; 300;eor
        183;2021122511;   10;   6.2; 300;eor
        183;2021122512;   10;   5.3; 320;eor
        183;2021122513;   10;   4.8; 320;eor
        183;2021122514;   10;   4.8; 310;eor
        183;2021122515;   10;   4.2; 310;eor
        183;2021122516;   10;   4.7; 290;eor
        183;2021122517;   10;   5.7; 280;eor
        183;2021122518;   10;   6.1; 280;eor
        183;2021122519;   10;   5.7; 270;eor
        183;2021122520;   10;   5.6; 250;eor
        183;2021122521;   10;   6.1; 240;eor
        183;2021122522;   10;   5.5; 250;eor
        183;2021122523;   10;   6.2; 250;eor
        183;2021122600;   10;   6.6; 250;eor
        183;2021122601;   10;   6.7; 240;eor
        183;2021122602;   10;   7.6; 250;eor
        183;2021122603;   10;   8.3; 260;eor
        183;2021122604;   10;   6.6; 250;eor
        183;2021122605;   10;   6.6; 240;eor
        183;2021122606;   10;   6.0; 240;eor
        183;2021122607;   10;   6.9; 240;eor
        183;2021122608;   10;   5.9; 250;eor
        183;2021122609;   10;   5.1; 240;eor
        183;2021122610;   10;   5.2; 250;eor
        183;2021122611;   10;   4.8; 240;eor
        183;2021122612;   10;   4.2; 240;eor
        183;2021122613;   10;   4.2; 230;eor
        183;2021122614;   10;   4.8; 230;eor
        183;2021122615;   10;   5.3; 230;eor
        183;2021122616;   10;   4.7; 240;eor
        183;2021122617;   10;   4.1; 240;eor
        183;2021122618;   10;   2.8; 230;eor
        183;2021122619;   10;   4.1; 210;eor
        183;2021122620;   10;   4.7; 200;eor
        183;2021122621;   10;   4.8; 200;eor
        183;2021122622;   10;   4.8; 180;eor
        183;2021122623;   10;   5.1; 170;eor
        183;2021122700;   10;   4.9; 170;eor
        183;2021122701;   10;   6.6; 160;eor
        183;2021122702;   10;   6.8; 160;eor
        183;2021122703;   10;   8.1; 160;eor
        183;2021122704;   10;   8.4; 150;eor
        183;2021122705;   10;   9.0; 150;eor
        183;2021122706;   10;   8.8; 140;eor
        183;2021122707;   10;   9.0; 140;eor
        183;2021122708;   10;   9.9; 130;eor
        183;2021122709;   10;  11.2; 140;eor
        183;2021122710;   10;  11.3; 140;eor
        183;2021122711;   10;  11.0; 140;eor
        183;2021122712;   10;  11.2; 140;eor
        183;2021122713;   10;  11.2; 140;eor
        183;2021122714;   10;  11.1; 140;eor
        183;2021122715;   10;  11.1; 140;eor
        183;2021122716;   10;  10.2; 130;eor
        183;2021122717;   10;   8.3; 140;eor
        183;2021122718;   10;  10.0; 150;eor
        183;2021122719;   10;   9.7; 150;eor
        183;2021122720;   10;  10.6; 160;eor
        183;2021122721;   10;   9.0; 160;eor
        183;2021122722;   10;   8.3; 150;eor
        183;2021122723;   10;   9.2; 160;eor
        183;2021122800;   10;   8.5; 160;eor
        183;2021122801;   10;   9.2; 170;eor
        183;2021122802;   10;   8.6; 160;eor
        183;2021122803;   10;  10.7; 160;eor
        183;2021122804;   10;  10.5; 160;eor
        183;2021122805;   10;  10.0; 150;eor
        183;2021122806;   10;  10.1; 160;eor
        183;2021122807;   10;  11.2; 160;eor
        183;2021122808;   10;   9.5; 170;eor
        183;2021122809;   10;   9.9; 160;eor
        183;2021122810;   10;   9.3; 160;eor
        183;2021122811;   10;   9.2; 160;eor
        183;2021122812;   10;   9.6; 160;eor
        183;2021122813;   10;   9.1; 160;eor
        183;2021122814;   10;   9.2; 160;eor
        183;2021122815;   10;   9.0; 160;eor
        183;2021122816;   10;   7.8; 160;eor
        183;2021122817;   10;   7.5; 150;eor
        183;2021122818;   10;   6.9; 150;eor
        183;2021122819;   10;   7.1; 150;eor
        183;2021122820;   10;   8.2; 160;eor
        183;2021122821;   10;   7.7; 160;eor
        183;2021122822;   10;   6.4; 150;eor
        183;2021122823;   10;   4.4; 150;eor
        183;2021122900;   10;   5.3; 140;eor
        183;2021122901;   10;   4.2; 150;eor
        183;2021122902;   10;   4.8; 150;eor
        183;2021122903;   10;   4.3; 150;eor
        183;2021122904;   10;   3.9; 140;eor
        183;2021122905;   10;   2.4; 160;eor
        183;2021122906;   10;   1.9; 130;eor
        183;2021122907;   10;   2.5; 150;eor
        183;2021122908;   10;   2.0; 160;eor
        183;2021122909;   10;   1.8; 260;eor
        183;2021122910;   10;   1.5;  70;eor
        183;2021122911;   10;   1.3; 100;eor
        183;2021122912;   10;   1.2; 240;eor
        183;2021122913;   10;   0.8;  40;eor
        183;2021122914;   10;   1.0; 360;eor
        183;2021122915;   10;   1.3; 250;eor
        183;2021122916;   10;   2.7; 240;eor
        183;2021122917;   10;   2.9; 230;eor
        183;2021122918;   10;   2.3; 200;eor
        183;2021122919;   10;   2.7; 190;eor
        183;2021122920;   10;   4.0; 200;eor
        183;2021122921;   10;   5.0; 210;eor
        183;2021122922;   10;   4.5; 200;eor
        183;2021122923;   10;   4.3; 200;eor
        183;2021123000;   10;   4.5; 190;eor
        183;2021123001;   10;   5.6; 190;eor
        183;2021123002;   10;   6.8; 190;eor
        183;2021123003;   10;   6.9; 190;eor
        183;2021123004;   10;   7.9; 190;eor
        183;2021123005;   10;   7.5; 200;eor
        183;2021123006;   10;   8.7; 230;eor
        183;2021123007;   10;   9.0; 230;eor
        183;2021123008;   10;   8.1; 240;eor
        183;2021123009;   10;   9.8; 240;eor
        183;2021123010;   10;   9.0; 240;eor
        183;2021123011;   10;   9.5; 240;eor
        183;2021123012;   10;   8.5; 240;eor
        183;2021123013;   10;   8.4; 240;eor
        183;2021123014;   10;   8.8; 240;eor
        183;2021123015;   10;   8.9; 240;eor
        183;2021123016;   10;   8.9; 240;eor
        183;2021123017;   10;   8.6; 250;eor
        183;2021123018;   10;   9.8; 260;eor
        183;2021123019;   10;  11.6; 260;eor
        183;2021123020;   10;  13.3; 260;eor
        183;2021123021;   10;  13.6; 260;eor
        183;2021123022;   10;  13.9; 260;eor
        183;2021123023;   10;  13.3; 260;eor
        183;2021123100;   10;  13.7; 260;eor
        183;2021123101;   10;  12.8; 260;eor
        183;2021123102;   10;  11.4; 250;eor
        183;2021123103;   10;  10.8; 250;eor
        183;2021123104;   10;  10.8; 250;eor
        183;2021123105;   10;  11.2; 260;eor
        183;2021123106;   10;  12.1; 260;eor
        183;2021123107;   10;  13.1; 260;eor
        183;2021123108;   10;  14.5; 260;eor
        183;2021123109;   10;  15.0; 250;eor
        183;2021123110;   10;  15.8; 260;eor
        183;2021123111;   10;  15.3; 250;eor
        183;2021123112;   10;  15.2; 260;eor
        183;2021123113;   10;  14.6; 260;eor
        183;2021123114;   10;  15.3; 260;eor
        183;2021123115;   10;  14.1; 260;eor
        183;2021123116;   10;  13.2; 260;eor
        183;2021123117;   10;  12.1; 260;eor
        183;2021123118;   10;  11.3; 270;eor
        183;2021123119;   10;  12.6; 270;eor
        183;2021123120;   10;  11.6; 270;eor
        183;2021123121;   10;   9.2; 270;eor
        183;2021123122;   10;   9.6; 270;eor
        183;2021123123;   10;  10.7; 270;eor
        183;2022010100;   10;  10.1; 270;eor
        183;2022010101;   10;  10.7; 270;eor
        183;2022010102;   10;  12.3; 270;eor
        183;2022010103;   10;  12.2; 270;eor
        183;2022010104;   10;  10.7; 280;eor
        183;2022010105;   10;   9.1; 270;eor
        183;2022010106;   10;   9.2; 270;eor
        183;2022010107;   10;  11.2; 270;eor
        183;2022010108;   10;  11.2; 270;eor
        183;2022010109;   10;   9.2; 270;eor
        183;2022010110;   10;   8.3; 280;eor
        183;2022010111;   10;   8.0; 270;eor
        183;2022010112;   10;   7.7; 270;eor
        183;2022010113;   10;   7.2; 270;eor
        183;2022010114;   10;   8.3; 270;eor
        183;2022010115;   10;   6.3; 260;eor
        183;2022010116;   10;   5.1; 270;eor
        183;2022010117;   10;   4.2; 250;eor
        183;2022010118;   10;   4.4; 240;eor
        183;2022010119;   10;   4.3; 210;eor
        183;2022010120;   10;   6.1; 190;eor
        183;2022010121;   10;   7.1; 200;eor
        183;2022010122;   10;   8.7; 200;eor
        183;2022010123;   10;   8.5; 200;eor
        183;2022010200;   10;   8.3; 220;eor
        183;2022010201;   10;   8.5; 220;eor
        183;2022010202;   10;   8.6; 220;eor
        183;2022010203;   10;   9.7; 230;eor
        183;2022010204;   10;   8.8; 230;eor
        183;2022010205;   10;   8.7; 230;eor
        183;2022010206;   10;   8.2; 230;eor
        183;2022010207;   10;   8.8; 240;eor
        183;2022010208;   10;   8.9; 240;eor
        183;2022010209;   10;   9.2; 230;eor
        183;2022010210;   10;   9.0; 240;eor
        183;2022010211;   10;   9.5; 240;eor
        183;2022010212;   10;   8.1; 240;eor
        183;2022010213;   10;   6.4; 220;eor
        183;2022010214;   10;   5.4; 240;eor
        183;2022010215;   10;  10.9; 260;eor
