Speed	Enercon_E44_900	Enercon_E48_800	Enercon_E53_800	Enercon_E70_2300	Enercon_E82_2000	Enercon_E82_2300	Enercon_E82_3000	Enercon_E92_2350	Enercon_E126_7500	GE_2.5xl	Vestas_V90_2000	Vestas_V100_2000	Vestas_V110_2000	XANT_M21_100
2.75	0.004652055	0.010635868	0.012196374	0.005296609	0.008066706	0.007037444	0.005476137	0.007037444	0.00297967	0	0	0.002565335	0.006344742	0.008281385
2.76	0.004721724	0.010789039	0.012382223	0.005386063	0.008209948	0.00716239	0.005573363	0.00716239	0.003056049	0	0	0.002723787	0.006694158	0.008713719
2.77	0.00479204	0.010943375	0.012569544	0.005476366	0.008354929	0.007288853	0.00567177	0.007288853	0.003133646	0	0	0.002886866	0.007049514	0.009150727
2.78	0.004863006	0.011098877	0.012758338	0.005567521	0.00850166	0.007416841	0.005771363	0.007416841	0.00321247	0	0	0.00305461	0.007410651	0.009592066
2.79	0.004934624	0.011255545	0.012948604	0.005659528	0.008650153	0.007546364	0.005872152	0.007546364	0.003292531	0	0	0.003227056	0.007777413	0.010037391
2.8	0.005006897	0.011413378	0.013140343	0.005752391	0.008800418	0.007677433	0.005974143	0.007677433	0.003373839	0	0	0.003404241	0.008149643	0.010486358
2.81	0.005079826	0.011572377	0.013333553	0.005846111	0.008952466	0.007810057	0.006077345	0.007810057	0.003456404	0	0	0.003586201	0.008527182	0.010938623
2.82	0.005153414	0.011732541	0.013528235	0.00594069	0.00910631	0.007944246	0.006181764	0.007944246	0.003540235	0	0	0.003772974	0.008909874	0.01139384
2.83	0.005227664	0.011893871	0.013724388	0.006036129	0.009261959	0.008080009	0.006287408	0.008080009	0.003625344	0	0	0.003964597	0.009297561	0.011851665
2.84	0.005302578	0.012056366	0.013922013	0.006132432	0.009419426	0.008217357	0.006394285	0.008217357	0.003711738	0	0	0.004161107	0.009690086	0.012311754
2.85	0.005378157	0.012220027	0.014121109	0.006229599	0.00957872	0.008356298	0.006502402	0.008356298	0.003799429	0	0	0.00436254	0.010087291	0.012773763
2.86	0.005454406	0.012384854	0.014321676	0.006327633	0.009739854	0.008496843	0.006611768	0.008496843	0.003888426	0	0	0.004568933	0.010489019	0.013237347
2.87	0.005531325	0.012550846	0.014523713	0.006426536	0.009902839	0.008639002	0.006722388	0.008639002	0.003978739	0	0	0.004780324	0.010895113	0.013702161
2.88	0.005608918	0.012718003	0.014727221	0.006526309	0.010067686	0.008782783	0.006834272	0.008782783	0.004070378	0	0	0.00499675	0.011305416	0.014167862
2.89	0.005687186	0.012886327	0.0149322	0.006626955	0.010234405	0.008928197	0.006947426	0.008928197	0.004163352	0	0	0.005218247	0.011719769	0.014634104
2.9	0.005766133	0.013055816	0.015138649	0.006728476	0.010403009	0.009075254	0.007061859	0.009075254	0.004257672	0	0	0.005444852	0.012138015	0.015100543
2.91	0.005845759	0.01322647	0.015346567	0.006830873	0.010573507	0.009223963	0.007177577	0.009223963	0.004353348	0	0	0.005676603	0.012559998	0.015566835
2.92	0.005926069	0.01339829	0.015555956	0.006934148	0.010745912	0.009374334	0.007294588	0.009374334	0.004450388	0	0	0.005913536	0.012985559	0.016032635
2.93	0.006007063	0.013571276	0.015766813	0.007038304	0.010920235	0.009526377	0.007412901	0.009526377	0.004548804	0	0	0.006155688	0.013414542	0.016497599
2.94	0.006088745	0.013745427	0.015979141	0.007143342	0.011096486	0.009680101	0.007532521	0.009680101	0.004648605	0.000149722	0	0.006403097	0.013846789	0.016961383
2.95	0.006171117	0.013920744	0.016192937	0.007249264	0.011274678	0.009835516	0.007653458	0.009835516	0.0047498	0.000240754	0	0.006655799	0.014282142	0.017423641
2.96	0.006254181	0.014097227	0.016408203	0.007356073	0.01145482	0.009992632	0.007775718	0.009992632	0.0048524	0.000338482	0	0.006913831	0.014720445	0.01788403
2.97	0.00633794	0.014274876	0.016624937	0.00746377	0.011636924	0.010151458	0.00789931	0.010151458	0.004956415	0.000443087	0	0.00717723	0.015161539	0.018342205
2.98	0.006422395	0.01445369	0.01684314	0.007572356	0.011821002	0.010312005	0.00802424	0.010312005	0.005061854	0.000554754	0	0.007446033	0.015605268	0.018797821
2.99	0.00650755	0.014633669	0.017062811	0.007681835	0.012007064	0.010474281	0.008150516	0.010474281	0.005168727	0.000673664	0	0.007720278	0.016051474	0.019250534
3	0.006593407	0.014814815	0.017283951	0.007792208	0.012195122	0.010638298	0.008278146	0.010638298	0.005277045	8.00E-04	0	0.008	0.0165	0.0197
3.01	0.006679968	0.014997127	0.017506558	0.007903477	0.012385184	0.010804061	0.008407135	0.010804061	0.005386814	0.000933898	0	0.008285223	0.016950717	0.020145941
3.02	0.006767239	0.015180608	0.017730635	0.008015647	0.012577245	0.010971568	0.008537481	0.010971568	0.005498035	0.001075308	0	0.008575912	0.017403611	0.020588348
3.03	0.006855227	0.015365264	0.01795618	0.008128725	0.0127713	0.011140812	0.008669179	0.011140812	0.005610706	0.001224134	0	0.008872019	0.017858698	0.021027278
3.04	0.006943938	0.015551098	0.018183195	0.008242713	0.012967342	0.011311788	0.008802225	0.011311788	0.005724824	0.001380278	0	0.009173494	0.018315992	0.021462788
3.05	0.007033378	0.015738114	0.018411681	0.00835762	0.013165362	0.01148449	0.008936614	0.01148449	0.005840387	0.001543643	0	0.009480288	0.01877551	0.021894937
3.06	0.007123553	0.015926316	0.018641638	0.008473448	0.013365356	0.011658913	0.009072341	0.011658913	0.005957393	0.001714133	0	0.009792354	0.019237265	0.022323782
3.07	0.00721447	0.016115709	0.018873067	0.008590205	0.013567316	0.011835049	0.009209403	0.011835049	0.006075841	0.001891651	0	0.010109641	0.019701274	0.02274938
3.08	0.007306135	0.016306297	0.019105968	0.008707895	0.013771234	0.012012893	0.009347793	0.012012893	0.006195726	0.002076101	0	0.010432102	0.020167551	0.023171788
3.09	0.007398554	0.016498083	0.019340341	0.008826523	0.013977105	0.01219244	0.009487508	0.01219244	0.006317049	0.002267384	0	0.010759687	0.020636111	0.023591065
3.1	0.007491733	0.016691072	0.019576189	0.008946096	0.014184922	0.012373683	0.009628544	0.012373683	0.006439805	0.002465406	0	0.011092347	0.02110697	0.024007268
3.11	0.00758568	0.016885269	0.01981351	0.009066617	0.014394677	0.012556617	0.009770894	0.012556617	0.006563994	0.002670068	0	0.011430034	0.021580143	0.024420454
3.12	0.007680399	0.017080677	0.020052306	0.009188094	0.014606364	0.012741235	0.009914556	0.012741235	0.006689612	0.002881275	0	0.011772699	0.022055645	0.024830681
3.13	0.007775898	0.0172773	0.020292578	0.00931053	0.014819977	0.012927533	0.010059524	0.012927533	0.006816659	0.003098928	0	0.012120292	0.02253349	0.025238006
3.14	0.007872182	0.017475143	0.020534326	0.009433931	0.015035507	0.013115503	0.010205794	0.013115503	0.00694513	0.003322932	0	0.012472766	0.023013695	0.025642488
3.15	0.007969258	0.017674209	0.02077755	0.009558303	0.015252949	0.01330514	0.010353361	0.01330514	0.007075026	0.00355319	0	0.012830071	0.023496274	0.026044182
3.16	0.008067132	0.017874503	0.021022251	0.00968365	0.015472296	0.013496438	0.010502221	0.013496438	0.007206342	0.003789605	0	0.013192159	0.023981243	0.026443148
3.17	0.008165811	0.018076029	0.021268431	0.009809979	0.01569354	0.013689392	0.010652369	0.013689392	0.007339077	0.00403208	0	0.01355898	0.024468616	0.026839442
3.18	0.0082653	0.018278791	0.021516088	0.009937295	0.015916676	0.013883995	0.010803801	0.013883995	0.00747323	0.004280518	0	0.013930486	0.024958409	0.027233122
3.19	0.008365607	0.018482793	0.021765225	0.010065602	0.016141695	0.014080242	0.010956511	0.014080242	0.007608796	0.004534823	0	0.014306628	0.025450637	0.027624246
3.2	0.008466736	0.01868804	0.022015841	0.010194907	0.016368592	0.014278126	0.011110495	0.014278126	0.007745776	0.004794897	0	0.014687357	0.025945314	0.02801287
3.21	0.008568695	0.018894535	0.022267938	0.010325214	0.01659736	0.014477642	0.01126575	0.014477642	0.007884165	0.005060645	0	0.015072624	0.026442457	0.028399053
3.22	0.00867149	0.019102283	0.022521516	0.010456529	0.016827992	0.014678784	0.011422269	0.014678784	0.008023963	0.005331969	0	0.015462381	0.02694208	0.028782852
3.23	0.008775127	0.019311288	0.022776575	0.010588857	0.01706048	0.014881545	0.011580049	0.014881545	0.008165166	0.005608772	0	0.015856578	0.027444199	0.029164325
3.24	0.008879613	0.019521553	0.023033116	0.010722204	0.017294819	0.015085921	0.011739085	0.015085921	0.008307774	0.005890957	0	0.016255167	0.027948828	0.029543529
3.25	0.008984953	0.019733084	0.02329114	0.010856574	0.017531001	0.015291905	0.011899372	0.015291905	0.008451782	0.006178429	0	0.016658099	0.028455983	0.029920521
3.26	0.009091154	0.019945884	0.023550647	0.010991974	0.017769019	0.015499491	0.012060907	0.015499491	0.008597191	0.006471089	0	0.017065325	0.028965679	0.03029536
3.27	0.009198222	0.020159957	0.023811638	0.011128408	0.018008868	0.015708674	0.012223683	0.015708674	0.008743996	0.006768842	0	0.017476796	0.02947793	0.030668102
3.28	0.009306163	0.020375308	0.024074114	0.011265883	0.018250539	0.015919447	0.012387697	0.015919447	0.008892196	0.00707159	0	0.017892464	0.029992753	0.031038806
3.29	0.009414984	0.02059194	0.024338075	0.011404402	0.018494026	0.016131805	0.012552944	0.016131805	0.009041789	0.007379237	0	0.018312279	0.030510162	0.031407528
3.3	0.009524692	0.020809858	0.024603522	0.011543972	0.018739323	0.016345742	0.01271942	0.016345742	0.009192773	0.007691686	0	0.018736193	0.031030173	0.031774326
3.31	0.009635291	0.021029066	0.024870455	0.011684598	0.018986422	0.016561252	0.012887119	0.016561252	0.009345145	0.00800884	0	0.019164157	0.0315528	0.032139258
3.32	0.009746789	0.021249568	0.025138875	0.011826285	0.019235317	0.016778328	0.013056038	0.016778328	0.009498903	0.008330602	0	0.019596122	0.032078059	0.032502381
3.33	0.009859192	0.021471368	0.025408783	0.011969038	0.019486	0.016996966	0.013226172	0.016996966	0.009654046	0.008656876	0	0.020032039	0.032605965	0.032863753
3.34	0.009972506	0.021694471	0.025680179	0.012112864	0.019738466	0.017217159	0.013397516	0.017217159	0.00981057	0.008987564	0	0.02047186	0.033136532	0.033223431
3.35	0.010086738	0.02191888	0.025953064	0.012257766	0.019992707	0.017438901	0.013570065	0.017438901	0.009968474	0.00932257	0	0.020915535	0.033669777	0.033581473
3.36	0.010201893	0.022144599	0.026227439	0.012403752	0.020248717	0.017662187	0.013743816	0.017662187	0.010127756	0.009661798	0	0.021363016	0.034205714	0.033937937
3.37	0.010317978	0.022371634	0.026503303	0.012550825	0.020506488	0.01788701	0.013918763	0.01788701	0.010288412	0.010005149	0	0.021814253	0.034744358	0.034292879
3.38	0.010434999	0.022599987	0.026780659	0.012698991	0.020766013	0.018113365	0.014094902	0.018113365	0.010450442	0.010352529	0	0.022269199	0.035285725	0.034646357
3.39	0.010552963	0.022829663	0.027059505	0.012848255	0.021027287	0.018341246	0.014272228	0.018341246	0.010613843	0.010703839	0	0.022727804	0.03582983	0.03499843
3.4	0.010671875	0.023060667	0.027339844	0.012998624	0.021290302	0.018570647	0.014450736	0.018570647	0.010778613	0.011058983	0	0.02319002	0.036376688	0.035349154
3.41	0.010791743	0.023293001	0.027621675	0.013150102	0.021555052	0.018801562	0.014630423	0.018801562	0.010944749	0.011417864	0	0.023655797	0.036926313	0.035698586
3.42	0.010912571	0.023526672	0.027904999	0.013302694	0.021821529	0.019033985	0.014811283	0.019033985	0.01111225	0.011780386	0	0.024125086	0.037478722	0.036046785
3.43	0.011034368	0.023761681	0.028189817	0.013456406	0.022089726	0.01926791	0.014993313	0.01926791	0.011281113	0.012146451	0	0.02459784	0.038033929	0.036393809
3.44	0.011157138	0.023998035	0.028476129	0.013611243	0.022359638	0.019503332	0.015176506	0.019503332	0.011451336	0.012515964	0	0.025074008	0.038591949	0.036739713
3.45	0.011280889	0.024235736	0.028763937	0.013767211	0.022631257	0.019740244	0.01536086	0.019740244	0.011622917	0.012888826	0	0.025553543	0.039152798	0.037084557
3.46	0.011405625	0.02447479	0.02905324	0.013924314	0.022904576	0.019978641	0.015546368	0.019978641	0.011795853	0.013264941	0	0.026036395	0.03971649	0.037428397
3.47	0.011531355	0.024715199	0.029344039	0.014082559	0.023179589	0.020218516	0.015733028	0.020218516	0.011970143	0.013644213	0	0.026522515	0.040283042	0.037771291
3.48	0.011658083	0.024956969	0.029636335	0.01424195	0.023456288	0.020459865	0.015920833	0.020459865	0.012145785	0.014026545	0	0.027011856	0.040852467	0.038113297
3.49	0.011785817	0.025200103	0.029930128	0.014402493	0.023734668	0.02070268	0.01610978	0.02070268	0.012322775	0.014411839	0	0.027504367	0.041424781	0.038454471
3.5	0.011914563	0.025444606	0.03022542	0.014564194	0.02401472	0.020946956	0.016299863	0.020946956	0.012501113	0.0148	0	0.028	0.042	0.038794873
3.51	0.012044326	0.025690481	0.03052221	0.014727056	0.024296439	0.021192688	0.016491079	0.021192688	0.012680795	0.015190935	0.00047593	0.028498713	0.042578136	0.039134558
3.52	0.012175113	0.025937734	0.030820499	0.014891087	0.024579817	0.021439869	0.016683423	0.021439869	0.012861819	0.015584576	0.000982835	0.029000489	0.043159192	0.039473585
3.53	0.01230693	0.026186367	0.031120289	0.015056291	0.024864847	0.021688493	0.016876889	0.021688493	0.013044185	0.015980857	0.001519808	0.02950532	0.043743168	0.039812011
3.54	0.012439785	0.026436386	0.031421579	0.015222673	0.025151524	0.021938555	0.017071475	0.021938555	0.013227888	0.016379714	0.002085946	0.030013194	0.044330067	0.040149894
3.55	0.012573682	0.026687793	0.03172437	0.015390239	0.02543984	0.022190049	0.017267174	0.022190049	0.013412927	0.016781084	0.002680344	0.030524104	0.044919888	0.040487291
3.56	0.012708628	0.026940595	0.032028663	0.015558994	0.025729787	0.022442968	0.017463983	0.022442968	0.0135993	0.017184901	0.003302095	0.031038038	0.045512633	0.04082426
3.57	0.01284463	0.027194793	0.032334458	0.015728944	0.026021361	0.022697308	0.017661896	0.022697308	0.013787005	0.017591102	0.003950294	0.031554988	0.046108302	0.041160857
3.58	0.012981693	0.027450394	0.032641756	0.015900094	0.026314552	0.022953061	0.01786091	0.022953061	0.01397604	0.017999622	0.004624038	0.032074944	0.046706897	0.041497142
3.59	0.013119824	0.0277074	0.032950558	0.016072448	0.026609356	0.023210222	0.018061019	0.023210222	0.014166401	0.018410397	0.00532242	0.032597896	0.047308417	0.041833171
3.6	0.01325903	0.027965816	0.033260864	0.016246013	0.026905765	0.023468786	0.01826222	0.023468786	0.014358088	0.018823362	0.006044536	0.033123835	0.047912863	0.042169002
3.61	0.013399316	0.028225647	0.033572674	0.016420794	0.027203772	0.023728746	0.018464506	0.023728746	0.014551097	0.019238454	0.00678948	0.03365275	0.048520238	0.042504692
3.62	0.01354069	0.028486895	0.03388599	0.016596796	0.02750337	0.023990096	0.018667875	0.023990096	0.014745428	0.019655607	0.007556348	0.034184633	0.04913054	0.042840298
3.63	0.013683156	0.028749566	0.034200813	0.016774025	0.027804552	0.024252832	0.018872321	0.024252832	0.014941077	0.020074758	0.008344234	0.034719474	0.049743772	0.04317588
3.64	0.013826721	0.029013664	0.034517141	0.016952485	0.028107313	0.024516945	0.01907784	0.024516945	0.015138042	0.020495843	0.009152233	0.035257263	0.050359934	0.043511492
3.65	0.013971393	0.029279192	0.034834977	0.017132183	0.028411644	0.024782432	0.019284427	0.024782432	0.015336321	0.020918797	0.009979439	0.03579799	0.050979027	0.043847195
3.66	0.014117176	0.029546155	0.035154321	0.017313123	0.028717539	0.025049285	0.019492078	0.025049285	0.015535913	0.021343555	0.010824949	0.036341647	0.051601051	0.044183044
3.67	0.014264077	0.029814557	0.035475174	0.017495311	0.029024992	0.0253175	0.019700787	0.0253175	0.015736814	0.021770054	0.011687856	0.036888223	0.052226008	0.044519098
3.68	0.014412103	0.030084402	0.035797535	0.017678752	0.029333995	0.02558707	0.019910551	0.02558707	0.015939023	0.022198228	0.012567257	0.037437708	0.052853898	0.044855413
3.69	0.01456126	0.030355694	0.036121407	0.017863451	0.029644542	0.025857989	0.020121365	0.025857989	0.016142537	0.022628015	0.013462244	0.037990093	0.053484722	0.045192048
3.7	0.014711554	0.030628438	0.036446788	0.018049415	0.029956626	0.026130251	0.020333224	0.026130251	0.016347355	0.023059349	0.014371914	0.038545369	0.05411848	0.04552906
3.71	0.014862991	0.030902637	0.036773681	0.018236647	0.03027024	0.026403851	0.020546124	0.026403851	0.016553474	0.023492166	0.015295362	0.039103526	0.054755175	0.045866506
3.72	0.015015577	0.031178296	0.037102085	0.018425154	0.030585377	0.026678783	0.02076006	0.026678783	0.016760891	0.023926403	0.016231681	0.039664554	0.055394806	0.046204445
3.73	0.01516932	0.031455419	0.037432001	0.01861494	0.03090203	0.02695504	0.020975027	0.02695504	0.016969606	0.024361993	0.017179968	0.040228443	0.056037374	0.046542933
3.74	0.015324225	0.031734009	0.03776343	0.018806012	0.031220194	0.027232617	0.021191022	0.027232617	0.017179614	0.024798874	0.018139316	0.040795185	0.056682881	0.046882028
3.75	0.015480298	0.032014072	0.038096372	0.018998374	0.031539859	0.027511508	0.021408038	0.027511508	0.017390916	0.025236981	0.019108822	0.041364769	0.057331326	0.047221787
3.76	0.015637546	0.032295611	0.038430829	0.019192032	0.031861021	0.027791708	0.021626073	0.027791708	0.017603507	0.02567625	0.020087579	0.041937185	0.057982711	0.047562269
3.77	0.015795974	0.03257863	0.0387668	0.019386991	0.032183672	0.028073209	0.02184512	0.028073209	0.017817386	0.026116616	0.021074683	0.042512425	0.058637037	0.04790353
3.78	0.01595559	0.032863134	0.039104286	0.019583257	0.032507806	0.028356007	0.022065177	0.028356007	0.018032551	0.026558015	0.022069229	0.043090478	0.059294304	0.048245629
3.79	0.0161164	0.033149126	0.039443288	0.019780834	0.032833415	0.028640095	0.022286237	0.028640095	0.018249	0.027000383	0.023070311	0.043671335	0.059954513	0.048588621
3.8	0.016278409	0.033436611	0.039783807	0.019979729	0.033160493	0.028925468	0.022508296	0.028925468	0.01846673	0.027443655	0.024077024	0.044254987	0.060617666	0.048932567
3.81	0.016441625	0.033725593	0.040125843	0.020179946	0.033489033	0.029212119	0.022731351	0.029212119	0.01868574	0.027887768	0.025088464	0.044841423	0.061283762	0.049277521
3.82	0.016606052	0.034016076	0.040469396	0.020381491	0.033819028	0.029500043	0.022955396	0.029500043	0.018906026	0.028332656	0.026103724	0.045430634	0.061952803	0.049623543
3.83	0.016771699	0.034308064	0.040814468	0.020584368	0.034150471	0.029789234	0.023180426	0.029789234	0.019127588	0.028778256	0.027121901	0.04602261	0.062624789	0.04997069
3.84	0.01693857	0.034601562	0.041161058	0.020788585	0.034483356	0.030079687	0.023406438	0.030079687	0.019350422	0.029224502	0.028142088	0.046617343	0.063299721	0.050319019
3.85	0.017106673	0.034896573	0.041509168	0.020994145	0.034817675	0.030371394	0.023633426	0.030371394	0.019574526	0.029671332	0.029163382	0.047214821	0.063977601	0.050668588
3.86	0.017276013	0.035193102	0.041858799	0.021201054	0.035153422	0.03066435	0.023861386	0.03066435	0.019799899	0.030118681	0.030184876	0.047815036	0.064658429	0.051019453
3.87	0.017446596	0.035491152	0.04220995	0.021409317	0.035490591	0.03095855	0.024090314	0.03095855	0.020026538	0.030566483	0.031205665	0.048417978	0.065342205	0.051371674
3.88	0.01761843	0.035790729	0.042562622	0.021618941	0.035829174	0.031253988	0.024320204	0.031253988	0.020254441	0.031014676	0.032224845	0.049023637	0.066028931	0.051725307
3.89	0.01779152	0.036091835	0.042916816	0.021829929	0.036169164	0.031550656	0.024551052	0.031550656	0.020483606	0.031463194	0.03324151	0.049632004	0.066718607	0.05208041
3.9	0.017965873	0.036394476	0.043272533	0.022042288	0.036510555	0.031848551	0.024782855	0.031848551	0.02071403	0.031911974	0.034254756	0.050243069	0.067411234	0.05243704
3.91	0.018141494	0.036698655	0.043629773	0.022256023	0.036853339	0.032147666	0.025015606	0.032147666	0.020945712	0.032360951	0.035263677	0.050856823	0.068106813	0.052795255
3.92	0.018318391	0.037004376	0.043988537	0.022471139	0.037197511	0.032447994	0.025249301	0.032447994	0.021178649	0.032810061	0.036267367	0.051473255	0.068805345	0.053155113
3.93	0.018496568	0.037311644	0.044348826	0.022687641	0.037543063	0.03274953	0.025483937	0.03274953	0.021412839	0.033259239	0.037264923	0.052092357	0.069506831	0.05351667
3.94	0.018676034	0.037620463	0.044710639	0.022905535	0.037889988	0.033052269	0.025719508	0.033052269	0.02164828	0.033708421	0.038255438	0.052714119	0.070211271	0.053879985
3.95	0.018856793	0.037930837	0.045073978	0.023124826	0.03823828	0.033356204	0.025956009	0.033356204	0.02188497	0.034157543	0.039238008	0.05333853	0.070918666	0.054245114
3.96	0.019038853	0.038242769	0.045438844	0.023345519	0.038587932	0.033661329	0.026193437	0.033661329	0.022122906	0.03460654	0.040211728	0.053965582	0.071629018	0.054612117
3.97	0.019222219	0.038556265	0.045805236	0.023567621	0.038938936	0.033967639	0.026431786	0.033967639	0.022362086	0.035055349	0.041175692	0.054595264	0.072342326	0.054981049
3.98	0.019406898	0.038871328	0.046173156	0.023791135	0.039291287	0.034275128	0.026671053	0.034275128	0.022602509	0.035503905	0.042128995	0.055227568	0.073058592	0.055351968
3.99	0.019592896	0.039187963	0.046542604	0.024016068	0.039644977	0.034583789	0.026911231	0.034583789	0.022844171	0.035952143	0.043070733	0.055862483	0.073777816	0.055724933
4	0.01978022	0.039506173	0.04691358	0.024242424	0.04	0.034893617	0.027152318	0.034893617	0.023087071	0.0364	0.044	0.0565	0.0745	0.0561
4.01	0.019968875	0.039825964	0.047286089	0.02447021	0.040356352	0.035204609	0.02739431	0.035204609	0.023331208	0.036847432	0.044916075	0.057140106	0.075225141	0.056477223
4.02	0.020158867	0.040147348	0.047660148	0.02469943	0.040714046	0.035516777	0.027637216	0.035516777	0.023576583	0.037294485	0.045818972	0.057782771	0.075953223	0.056856637
4.03	0.020350201	0.040470338	0.048035776	0.024930089	0.041073098	0.035830132	0.027881048	0.035830132	0.023823199	0.037741223	0.046708891	0.058427963	0.076684229	0.057238273
4.04	0.020542884	0.040794947	0.048412993	0.025162194	0.041433524	0.036144691	0.028125814	0.036144691	0.024071059	0.038187714	0.04758603	0.059075649	0.077418139	0.057622163
4.05	0.02073692	0.041121188	0.048791819	0.025395749	0.04179534	0.036460465	0.028371527	0.036460465	0.024320167	0.038634022	0.048450587	0.059725797	0.078154936	0.058008337
4.06	0.020932315	0.041449074	0.049172274	0.02563076	0.042158562	0.03677747	0.028618197	0.03677747	0.024570524	0.039080215	0.049302762	0.060378374	0.078894602	0.058396827
4.07	0.021129075	0.041778618	0.049554379	0.025867231	0.042523207	0.037095718	0.028865835	0.037095718	0.024822133	0.039526358	0.050142752	0.061033346	0.079637117	0.058787663
4.08	0.021327205	0.042109833	0.049938152	0.026105169	0.04288929	0.037415224	0.029114451	0.037415224	0.025074999	0.039972516	0.050970757	0.061690683	0.080382463	0.059180878
4.09	0.021526711	0.042442732	0.050323615	0.026344578	0.043256827	0.037736002	0.029364056	0.037736002	0.025329122	0.040418757	0.051786975	0.06235035	0.081130622	0.059576501
4.1	0.021727598	0.042777329	0.050710786	0.026585464	0.043625834	0.038058065	0.029614662	0.038058065	0.025584506	0.040865146	0.052591605	0.063012315	0.081881576	0.059974564
4.11	0.021929871	0.043113636	0.051099687	0.026827832	0.043996329	0.038381427	0.029866279	0.038381427	0.025841155	0.041311749	0.053384845	0.063676545	0.082635306	0.060375099
4.12	0.022133536	0.043451666	0.051490336	0.027071687	0.044368325	0.038706102	0.030118917	0.038706102	0.02609907	0.041758633	0.054166895	0.064343008	0.083391793	0.060778136
4.13	0.022338599	0.043791433	0.051882755	0.027317035	0.044741841	0.039032104	0.030372587	0.039032104	0.026358255	0.042205862	0.054937952	0.065011671	0.08415102	0.061183706
4.14	0.022545066	0.044132949	0.052276962	0.027563881	0.045116891	0.039359447	0.030627301	0.039359447	0.026618712	0.042653504	0.055698215	0.065682502	0.084912968	0.061591842
4.15	0.02275294	0.044476228	0.052672978	0.02781223	0.045493493	0.039688144	0.030883068	0.039688144	0.026880445	0.043101624	0.056447884	0.066355467	0.085677618	0.062002572
4.16	0.022962229	0.044821282	0.053070823	0.028062088	0.045871661	0.040018209	0.031139901	0.040018209	0.027143455	0.043550288	0.057187156	0.067030534	0.086444953	0.06241593
4.17	0.023172938	0.045168125	0.053470517	0.02831346	0.046251413	0.040349656	0.031397808	0.040349656	0.027407747	0.043999562	0.05791623	0.06770767	0.087214953	0.062831945
